world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/portugal/setubal,Setúbal,Setúbal,13,47,see,Moinho de Maré da Mourisca,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.5283,-8.80318,Arrábida Natural Park,europe/portugal/setubal/arrabida_natural_park,0.419,16.453,7.847,has_external_url,https://visitsetubal.com/en/one-world/natureza_en/estuario-do-sado_en/moinho-de-mare-da-mourisca_en/,https://en.wikivoyage.org/wiki/Set%C3%BAbal
northamerica/unitedstates/california/paloalto,Palo Alto,Palo Alto,20,45,do,Foothills Park,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Foothills Nature Preserve,northamerica/unitedstates/california/paloalto/foothills_park,0.615,,,missing_coordinates; has_external_url,https://cityofpaloalto.org/gov/depts/csd/parks/preserves/foothills/default.asp,https://en.wikivoyage.org/wiki/Palo_Alto
asia/vietnam/phong_nha__ke_ban,Phong Nha - Ke Bang,Phong Nha-Ke Bang,11,11,see,Phong Nha and Tien Son Caves,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Phong Nha Cave,asia/vietnam/phong_nha__ke_ban/phong_nha_cave,0.667,,,missing_coordinates; has_external_url,https://huracars.com/tour/phong-nha-to-hue-by-car/,https://en.wikivoyage.org/wiki/Phong_Nha-Ke_Bang
europe/germany/bavaria/romanticroad/weikersheim,Weikersheim,Weikersheim,2,7,see,Weikersheim castle,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Schloss Weikersheim,europe/germany/bavaria/romanticroad/weikersheim/schloss_weikersheim,0.595,,,missing_coordinates; has_external_url,https://www.schloss-weikersheim.de/,https://en.wikivoyage.org/wiki/Weikersheim
northamerica/unitedstates/utah/zion,Zion National Park,Zion National Park,12,36,do,Canyon Trail Rides,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Canyon Overlook Trail,northamerica/unitedstates/utah/zion/canyon_overlook_trail,0.615,,,missing_coordinates; has_external_url,http://www.canyonrides.com/horseback-riding-zion-national-park/,https://en.wikivoyage.org/wiki/Zion_National_Park
asia/china/anhui/tongling,Tongling,Tongling,5,24,do,Tongling Copper Culture Festival,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Copper Culture Park,asia/china/anhui/tongling/copper_culture_park,0.627,,,missing_coordinates; has_external_url,https://www.tl.gov.cn/openness/OpennessContent/show/1048245.html,https://en.wikivoyage.org/wiki/Tongling
northamerica/thecaribbean/grenada/carriacou,Carriacou,Carriacou,3,12,see,Carriacou Museum,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Carriacou Regatta,northamerica/thecaribbean/grenada/carriacou/windward/regatta,0.667,,,missing_coordinates; has_external_url,http://carriacoumuseum.com/,https://en.wikivoyage.org/wiki/Carriacou
europe/denmark/silkeborg,Silkeborg,Silkeborg,8,26,see,Silkeborg art museum,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Silkeborg Lakes,europe/denmark/silkeborg/silkeborg_lakes,0.686,,,missing_coordinates; has_external_url,http://www.silkeborgkunstmuseum.dk/,https://en.wikivoyage.org/wiki/Silkeborg
europe/france/midi/cotedazur/cannes,Cannes,Cannes,10,19,do,Festival de Cannes,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Palais des Festivals et des Congrès,europe/france/midi/cotedazur/cannes/palais_des_festivals,0.571,,,missing_coordinates; has_external_url,http://www.festival-cannes.com/en.html,https://en.wikivoyage.org/wiki/Cannes
northamerica/unitedstates/florida/miami,Miami,Miami,57,70,see,Ocean Drive,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Coconut Grove,northamerica/unitedstates/florida/miami/coconut_grove,0.583,,,missing_coordinates; has_external_url,https://oceandrive.com/,https://en.wikivoyage.org/wiki/Miami
northamerica/unitedstates/missouri/jeffersoncity,Jefferson City,Jefferson City,13,62,do,Katy Trail State Park,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Katy Trail,northamerica/unitedstates/missouri/jeffersoncity/katy_trail,0.645,,,missing_coordinates; has_external_url,http://www.bikekatytrail.com/,https://en.wikivoyage.org/wiki/Jefferson_City
europe/denmark/roskilde,Roskilde,Roskilde,20,59,see,The Ruins of Skt. Laurentii (St. Lawrence) Church,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Sankt Laurentii Church Tower,europe/denmark/roskilde/sankta_laurentii_tower,0.702,,,missing_coordinates; has_external_url,http://www.roskildemuseum.dk/forside/afdelingsmenu/afdelingssider/afdelinger/skt.-laurentius.aspx,https://en.wikivoyage.org/wiki/Roskilde
northamerica/canada/princeedwardisland/charlottetown,Charlottetown,Charlottetown,14,43,do,PEI Confederation Trail,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Confederation Centre of the Arts,northamerica/canada/princeedwardisland/charlottetown/confederation_centre_of_the_arts,0.667,,,missing_coordinates; has_external_url,http://www.tourismpei.com/pei-confederation-trail,https://en.wikivoyage.org/wiki/Charlottetown
northamerica/unitedstates/newyorkstate/syracuse,Syracuse,Syracuse (New York),11,70,see,Erie Canal Trail,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Erie Canal Museum,northamerica/unitedstates/newyorkstate/syracuse/erie_canal_museum,0.667,,,missing_coordinates; has_external_url,https://empiretrail.ny.gov/syracuse-utica/dewitt-chittenango,https://en.wikivoyage.org/wiki/Syracuse_%28New_York%29
northamerica/mexico/cozumel,Cozumel,Cozumel,15,49,do,Chankanaab Beach Adventure Park,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Chankanaab National Park,northamerica/mexico/cozumel/chankanaab_park,0.655,,,missing_coordinates; has_external_url,http://www.cozumelparks.com/,https://en.wikivoyage.org/wiki/Cozumel
asia/japan/shikoku/kotohira,Kotohira,Kotohira,4,12,do,Konpira Grand Theatre,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Konpira-san (Kotohira-gū),asia/japan/shikoku/kotohira/konpira_san,0.625,,,missing_coordinates; has_external_url,http://www.konpirakabuki.jp,https://en.wikivoyage.org/wiki/Kotohira
northamerica/unitedstates/newhampshire/portsmouth,Portsmouth,Portsmouth (New Hampshire),11,40,do,Prescott Park Arts Festival,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Prescott Park,northamerica/unitedstates/newhampshire/portsmouth/prescott_park,0.65,,,missing_coordinates; has_external_url,http://www.artfest.org,https://en.wikivoyage.org/wiki/Portsmouth_%28New_Hampshire%29
europe/denmark/randers,Randers,Randers,14,48,see,Gudenåparken,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Gudenå Riverfront,europe/denmark/randers/gudenaa_riverfront,0.643,,,missing_coordinates; has_external_url,https://nyheder.randers.dk/alle-nyheder/naturture/rundt-om-kongslund-soe-og-gudenaaparken/,https://en.wikivoyage.org/wiki/Randers
australiaandpacific/australia/australiancapitalterritory/canberra,Canberra,Canberra,42,34,do,The Canberra Show,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Canberra Glassworks,australiaandpacific/australia/australiancapitalterritory/canberra/glassworks,0.688,,,missing_coordinates; has_external_url,http://www.canberrashow.org.au/,https://en.wikivoyage.org/wiki/Canberra
asia/jordan/madaba,Madaba,Madaba,8,17,see,Madaba Art Gallery,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Madaba Archaeological Park,asia/jordan/madaba/archaeological_park,0.591,,,missing_coordinates; has_external_url,http://www.madabaartgallery.com,https://en.wikivoyage.org/wiki/Madaba
africa/zambia/livingstone,Livingstone,Livingstone,4,18,see,Maramba Cultural Museum,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Railway Museum,africa/zambia/livingstone/railway_museum,0.595,,,missing_coordinates; has_external_url,https://www.facebook.com/Maramba-Cultural-Village-Livingstone-Zambia-586373601542668/,https://en.wikivoyage.org/wiki/Livingstone
northamerica/unitedstates/arizona/phoenix,Phoenix,Phoenix,54,145,do,Arizona Opera,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Arizona Cardinals,northamerica/unitedstates/arizona/phoenix/arizona_cardinals,0.6,,,missing_coordinates; has_external_url,http://www.azopera.com,https://en.wikivoyage.org/wiki/Phoenix
asia/israel/jerusalem,Jerusalem,Jerusalem,39,15,see,Rockefeller Museum,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Rockefeller Archaeological Museum,asia/israel/jerusalem/rockefeller_museum,0.706,,,missing_coordinates; has_external_url,http://www.imj.org.il/rockefeller/index.html,https://en.wikivoyage.org/wiki/Jerusalem
europe/france/midi/cotedazur/nice,Nice,Nice,42,76,do,Opéra Nice Côte d'Azur,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Opéra de Nice,europe/france/midi/cotedazur/nice/nice_opera,0.625,,,missing_coordinates; has_external_url,http://www.opera-nice.org/,https://en.wikivoyage.org/wiki/Nice
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol,Bristol,Bristol,31,168,do,Bristol Improv Theatre,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Bristol Cathedral,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol/bristol_cathedral,0.615,,,missing_coordinates; has_external_url,https://improvtheatre.co.uk/,https://en.wikivoyage.org/wiki/Bristol
northamerica/unitedstates/california/inlandempire/temecula,Temecula,Temecula,17,26,do,The Temecula Rod Run,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Temecula Valley Museum,northamerica/unitedstates/california/inlandempire/temecula/temecula_valley_museum,0.579,,,missing_coordinates; has_external_url,https://temeculaca.gov/991/Temecula-Rod-Run,https://en.wikivoyage.org/wiki/Temecula
europe/unitedkingdom/wales/colwyn_bay,Colwyn Bay,Colwyn Bay,9,16,do,Theatre Colwyn,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Old Colwyn,europe/unitedkingdom/wales/colwyn_bay/old_colwyn,0.583,,,missing_coordinates; has_external_url,http://www.theatrcolwyn.co.uk/,https://en.wikivoyage.org/wiki/Colwyn_Bay
northamerica/unitedstates/california/sandiego,San Diego,San Diego,58,25,see,Go San Diego Card,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Mission San Diego de Alcalá,northamerica/unitedstates/california/sandiego/mission_san_diego,0.7,,,missing_coordinates; has_external_url,http://www.gosandiegocard.com/,https://en.wikivoyage.org/wiki/San_Diego
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,Rochester Pride,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Rochester Public Market,northamerica/unitedstates/newyorkstate/rochester/rochester_public_market,0.684,,,missing_coordinates; has_external_url,https://www.trilliumhealth.org/patient-and-community-services/pride,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29
europe/bulgaria/sofia,Sofia,Sofia,32,113,see,Earth and Man National Museum,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,National History Museum,europe/bulgaria/sofia/national_history_museum,0.577,,,missing_coordinates; has_external_url,https://www.earthandman.org/language/en/front/,https://en.wikivoyage.org/wiki/Sofia
europe/spain/centralspain/valladolid,Valladolid,Valladolid (Spain),14,24,see,Cervantes Museum,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Casa de Cervantes,europe/spain/centralspain/valladolid/casa_de_cervantes,0.6,,,missing_coordinates; has_external_url,https://www.cultura.gob.es/museocasacervantes/portada.html,https://en.wikivoyage.org/wiki/Valladolid_%28Spain%29
europe/poland/torun,Toruń,Toruń,6,59,do,Copernicon,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Copernicus House,europe/poland/torun/copernicus_house,0.692,,,missing_coordinates; has_external_url,https://pl-pl.facebook.com/copernicon.torun/,https://en.wikivoyage.org/wiki/Toru%C5%84
northamerica/unitedstates/newyorkstate/adirondacks/plattsburgh,Plattsburgh,Plattsburgh,11,30,see,Hartman Theatre,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Strand Theater,northamerica/unitedstates/newyorkstate/adirondacks/plattsburgh/strand_theater,0.69,,,missing_coordinates; has_external_url,http://web.plattsburgh.edu/academics/theatre/,https://en.wikivoyage.org/wiki/Plattsburgh
africa/southafrica/pretoria,Pretoria,Pretoria,12,120,see,Pioneer Museum,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Correctional Services Museum,africa/southafrica/pretoria/correctional_services_museum,0.571,,,missing_coordinates; has_external_url,https://ditsong.org.za,https://en.wikivoyage.org/wiki/Pretoria
europe/unitedkingdom/scotland/fraserburgh,Fraserburgh,Fraserburgh,4,14,see,Fraserburgh Heritage Centre,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Fraserburgh Bay Beach,europe/unitedkingdom/scotland/fraserburgh/fraseburgh_bay_bea,0.625,,,missing_coordinates; has_external_url,http://www.fraserburghheritage.com/,https://en.wikivoyage.org/wiki/Fraserburgh
northamerica/unitedstates/california/goldcountry/murphys,Murphys,Murphys,5,10,do,Murphys Irish Day,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Murphys Hotel,northamerica/unitedstates/california/goldcountry/murphys/murphys_hotel,0.6,,,missing_coordinates; has_external_url,https://visitmurphys.com/murphys-irish-day/,https://en.wikivoyage.org/wiki/Murphys
asia/philippines/coron,Coron,Coron,16,24,do,Smiths Island,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Coron Island,asia/philippines/coron/coron_island,0.56,,,missing_coordinates; has_external_url,http://corontrip.wordpress.com/2012/04/11/day-2-island-hopping/,https://en.wikivoyage.org/wiki/Coron
northamerica/unitedstates/florida/delray_beach,Delray Beach,Delray Beach,17,40,do,Silverball Museum,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Silverball Retro Arcade,northamerica/unitedstates/florida/delray_beach/silverball_museum,0.6,,,missing_coordinates; has_external_url,http://silverballmuseum.com/delray-beach/,https://en.wikivoyage.org/wiki/Delray_Beach
southamerica/ecuador/cuenca,Cuenca,Cuenca (Ecuador),7,23,see,Museo y Parque Arqueológico Pumapungo,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Museo Pumapungo,southamerica/ecuador/cuenca/museo_pumapungo,0.577,,,missing_coordinates; has_external_url,https://m.facebook.com/pages/category/History-Museum/Museo-Pumapungo-MCyP-145267055535049/,https://en.wikivoyage.org/wiki/Cuenca_%28Ecuador%29
northamerica/canada/ontario/fort_erie,Fort Erie,Fort Erie,4,14,see,Fort Erie Museums,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Old Fort Erie,northamerica/canada/ontario/fort_erie/old_fort_erie,0.6,,,missing_coordinates; has_external_url,http://www.museum.forterie.ca/WebSite/museumweb.nsf/index.html,https://en.wikivoyage.org/wiki/Fort_Erie
northamerica/unitedstates/louisiana/neworleans,New Orleans,New Orleans,33,29,do,New Orleans Jazz and Heritage Festival,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,New Orleans Center for Creative Arts (NOCCA),northamerica/unitedstates/louisiana/neworleans/new_orleans_center,0.595,,,missing_coordinates; has_external_url,http://www.nojazzfest.com,https://en.wikivoyage.org/wiki/New_Orleans
northamerica/unitedstates/hawaii/hilo,Hilo,Hilo,13,59,see,Nani Mau Gardens,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Liliuokalani Gardens,northamerica/unitedstates/hawaii/hilo/liliuokalani_gardens,0.611,,,missing_coordinates; has_external_url,http://www.nanimaugardens.com/,https://en.wikivoyage.org/wiki/Hilo
northamerica/unitedstates/maine/rockland_maine,Rockland,Rockland (Maine),8,17,see,Owl's Head Transportation Museum,0.48,candidate,has description; high-value type; has external URL; strong travel term,,,Farnsworth Art Museum,northamerica/unitedstates/maine/rockland_maine/farnsworth_art_museum,0.604,,,missing_coordinates; has_external_url,http://www.ohtm.org/,https://en.wikivoyage.org/wiki/Rockland_%28Maine%29
